time,open,high,low,close,Volume,Volume MA,% Return,% Return Wick Highs,% Return Wick Lows
1985-11-01,127.85,129.05,124.93,125.18,0,NaN,NaN,NaN,NaN
1985-12-02,124.8,128.18,123.5,123.55,0,NaN,-1.3021249400862835,2.396548969483943,-1.3420674229110137
1986-01-01,123.63,125.62,121.4,121.91,0,NaN,-1.3273978146499399,1.6754350465398682,-1.7401861594496086
1986-02-03,122.1,123.55,113.48,115.15,0,NaN,-5.5450742350914535,1.345254696087278,-6.914937248790085
1986-03-03,115.06,119.5,113.65,118.08,0,NaN,2.544507164567948,3.7776812852800647,-1.302648719062093
1986-04-01,118.1,121.7,111.15,112.62,0,NaN,-4.623983739837393,3.0657181571815757,-5.868902439024384
1986-05-01,112.9,117.74,110.5,117.65,0,NaN,4.4663470076363,4.546261765228192,-1.882436512164806
1986-06-02,118.15,118.35,111.95,112.05,0,NaN,-4.759881002974933,0.5949851253718559,-4.844878878028052
1986-07-01,111.8,112.8,108.55,108.58,0,NaN,-3.0968317715305655,0.6693440428380187,-3.1236055332440875
1986-08-01,108.2,109.4,106.47,106.72,0,NaN,-1.7130226561060964,0.7552035365629097,-1.943267636765518
1986-09-01,106.55,109.05,105.55,107.54,0,NaN,0.7683658170914611,2.183283358320838,-1.0963268365817107
1986-10-01,107.83,110.31,105.25,109.69,0,NaN,1.9992560907569197,2.5757857541379914,-2.129440208294594
1986-11-03,110.06,110.18,106.12,106.15,0,NaN,-3.2272768711824162,0.4467134652201743,-3.2546266751754884
1986-12-01,105.66,108.81,104.2,104.24,0,NaN,-1.79934055581725,2.5058878944889273,-1.8370230805463992
1987-01-01,104.5,105.02,97.74,100.49,0,NaN,-3.5974673829623947,0.7482732156561793,-6.23561013046815
1987-02-02,99.83,101.66,98.4,99.48,0,NaN,-1.0050751318539066,1.1642949547218646,-2.0798089362125483
1987-03-02,99.37,100.5,97.35,97.61,0,NaN,-1.8797748291113838,1.0253317249698393,-2.141133896260565
1987-04-01,98.22,98.96,95.5,96.19,0,NaN,-1.4547689785882612,1.3830550148550296,-2.1616637639586105
