time,open,high,low,close,Volume,Volume MA,% Return,% Return Wick Highs,% Return Wick Lows
1978-04-12,0.953125,0.953125,0.953125,0.953125,11657600,NaN,NaN,NaN,NaN
1978-04-13,0.992188,0.992188,0.992188,0.992188,7366400,NaN,4.098413114754094,4.098413114754094,4.098413114754094
1978-04-14,1.054688,1.054688,1.054688,1.054688,6771200,NaN,6.299209424020459,6.299209424020459,6.299209424020459
1978-04-17,1.015625,1.015625,1.015625,1.015625,4076800,NaN,-3.7037493552595713,-3.7037493552595713,-3.7037493552595713
1978-04-18,1.007813,1.007813,1.007813,1.007813,2966400,NaN,-0.7691815384615315,-0.7691815384615315,-0.7691815384615315
1978-04-19,1.03125,1.03125,1.03125,1.03125,2272000,NaN,2.325530629194099,2.325530629194099,2.325530629194099
1978-04-20,1.0625,1.0625,1.0625,1.0625,1699200,NaN,3.0303030303030303,3.0303030303030303,3.0303030303030303
1978-04-21,1.046875,1.046875,1.046875,1.046875,1046400,NaN,-1.4705882352941178,-1.4705882352941178,-1.4705882352941178
1978-04-24,1.03125,1.03125,1.03125,1.03125,931200,NaN,-1.4925373134328357,-1.4925373134328357,-1.4925373134328357
1978-04-25,1.078125,1.078125,1.078125,1.078125,2256000,NaN,4.545454545454546,4.545454545454546,4.545454545454546
1978-04-26,1.132813,1.132813,1.132813,1.132813,1264000,NaN,5.072510144927542,5.072510144927542,5.072510144927542
1978-04-27,1.132813,1.132813,1.132813,1.132813,1075200,NaN,0,0,0
1978-04-28,1.195313,1.195313,1.195313,1.195313,1971200,NaN,5.517238944115224,5.517238944115224,5.517238944115224
1978-05-01,1.148438,1.148438,1.148438,1.148438,1500800,NaN,-3.9215669870569467,-3.9215669870569467,-3.9215669870569467
1978-05-02,1.15625,1.15625,1.15625,1.15625,816000,NaN,0.6802282752747582,0.6802282752747582,0.6802282752747582
1978-05-03,1.125,1.125,1.125,1.125,627200,NaN,-2.7027027027027026,-2.7027027027027026,-2.7027027027027026
1978-05-04,1.148438,1.148438,1.148438,1.148438,1046400,NaN,2.083377777777784,2.083377777777784,2.083377777777784
1978-05-05,1.15625,1.15625,1.15625,1.15625,681600,NaN,0.6802282752747584,0.6802282752747584,0.6802282752747584
1978-05-08,1.171875,1.171875,1.171875,1.171875,918400,NaN,1.3513513513513513,1.3513513513513513,1.3513513513513513
1978-05-09,1.179688,1.179688,1.179688,1.179688,694400,NaN,0.6667093333333393,0.6667093333333393,0.6667093333333393
1978-05-10,1.1875,1.1875,1.1875,1.1875,774400,NaN,0.6622089908518125,0.6622089908518125,0.6622089908518125
1978-05-11,1.234375,1.234375,1.234375,1.234375,1449600,NaN,3.947368421052632,3.947368421052632,3.947368421052632
1978-05-12,1.25,1.25,1.25,1.25,627200,NaN,1.2658227848101267,1.2658227848101267,1.2658227848101267
1978-05-15,1.242188,1.242188,1.242188,1.242188,307200,NaN,-0.6249599999999944,-0.6249599999999944,-0.6249599999999944
1978-05-16,1.320313,1.320313,1.320313,1.320313,1225600,NaN,6.289305644556219,6.289305644556219,6.289305644556219
1978-05-17,1.3125,1.3125,1.3125,1.3125,534400,NaN,-0.591753622057805,-0.591753622057805,-0.591753622057805
1978-05-18,1.296875,1.296875,1.296875,1.296875,633600,NaN,-1.1904761904761905,-1.1904761904761905,-1.1904761904761905
1978-05-19,1.226563,1.226563,1.226563,1.226563,1040000,NaN,-5.4216481927710785,-5.4216481927710785,-5.4216481927710785
1978-05-22,1.21875,1.21875,1.21875,1.21875,451200,NaN,-0.6369831798285182,-0.6369831798285182,-0.6369831798285182
1978-05-23,1.171875,1.171875,1.171875,1.171875,656000,1977920,-3.8461538461538463,-3.8461538461538463,-3.8461538461538463
1978-05-24,1.132813,1.132813,1.132813,1.132813,912000,1619733.3333333333,-3.3332906666666604,-3.3332906666666604,-3.3332906666666604
1978-05-25,1.164063,1.164063,1.164063,1.164063,1171200,1413226.6666666667,2.758619472057612,2.758619472057612,2.758619472057612
1978-05-26,1.179688,1.179688,1.179688,1.179688,499200,1204160,1.3422813026442726,1.3422813026442726,1.3422813026442726
1978-05-30,1.226563,1.226563,1.226563,1.226563,355200,1080106.6666666667,3.973508249638887,3.973508249638887,3.973508249638887
1978-05-31,1.226563,1.226563,1.226563,1.226563,870400,1010240,0,0,0
1978-06-01,1.21875,1.21875,1.21875,1.21875,230400,942186.6666666666,-0.6369831798285183,-0.6369831798285183,-0.6369831798285183
1978-06-02,1.210938,1.210938,1.210938,1.210938,272000,894613.3333333334,-0.6409846153846097,-0.6409846153846097,-0.6409846153846097
1978-06-05,1.226563,1.226563,1.226563,1.226563,332800,870826.6666666666,1.2903220478670252,1.2903220478670252,1.2903220478670252
1978-06-06,1.25,1.25,1.25,1.25,1222400,880533.3333333334,1.9107864822271607,1.9107864822271607,1.9107864822271607
1978-06-07,1.234375,1.234375,1.234375,1.234375,576000,824533.3333333334,-1.25,-1.25,-1.25
1978-06-08,1.25,1.25,1.25,1.25,569600,801386.6666666666,1.2658227848101267,1.2658227848101267,1.2658227848101267
1978-06-09,1.242188,1.242188,1.242188,1.242188,339200,776853.3333333334,-0.6249599999999944,-0.6249599999999944,-0.6249599999999944
1978-06-12,1.265625,1.265625,1.265625,1.265625,774400,736960,1.8867514418107345,1.8867514418107345,1.8867514418107345
1978-06-13,1.335938,1.335938,1.335938,1.335938,1721600,744320,5.5555950617284005,5.5555950617284005,5.5555950617284005
1978-06-14,1.359375,1.359375,1.359375,1.359375,646400,738666.6666666666,1.7543478814136533,1.7543478814136533,1.7543478814136533
1978-06-15,1.359375,1.359375,1.359375,1.359375,691200,740800,0,0,0
1978-06-16,1.320313,1.320313,1.320313,1.320313,643200,727360,-2.8735264367816042,-2.8735264367816042,-2.8735264367816042
1978-06-19,1.28125,1.28125,1.28125,1.28125,1452800,753066.6666666666,-2.958616631056429,-2.958616631056429,-2.958616631056429
1978-06-20,1.226563,1.226563,1.226563,1.226563,502400,739200,-4.26825365853658,-4.26825365853658,-4.26825365853658
1978-06-21,1.195313,1.195313,1.195313,1.195313,521600,733440,-2.547769662055679,-2.547769662055679,-2.547769662055679
1978-06-22,1.21875,1.21875,1.21875,1.21875,742400,732373.3333333334,1.9607416634806056,1.9607416634806056,1.9607416634806056
1978-06-23,1.195313,1.195313,1.195313,1.195313,412800,697813.3333333334,-1.9230358974358919,-1.9230358974358919,-1.9230358974358919
1978-06-26,1.164063,1.164063,1.164063,1.164063,348800,688533.3333333334,-2.6143779913712977,-2.6143779913712977,-2.6143779913712977
1978-06-27,1.148438,1.148438,1.148438,1.148438,822400,705706.6666666666,-1.3422813026442726,-1.3422813026442726,-1.3422813026442726
1978-06-28,1.164063,1.164063,1.164063,1.164063,656000,686720,1.3605436253415508,1.3605436253415508,1.3605436253415508
1978-06-29,1.203125,1.203125,1.203125,1.203125,598400,688853.3333333334,3.3556603036089907,3.3556603036089907,3.3556603036089907
1978-06-30,1.25,1.25,1.25,1.25,550400,686080,3.896103896103896,3.896103896103896,3.896103896103896
1978-07-03,1.257813,1.257813,1.257813,1.257813,176000,657280,0.6250400000000056,0.6250400000000056,0.6250400000000056
1978-07-05,1.242188,1.242188,1.242188,1.242188,499200,658880,-1.2422355310368074,-1.2422355310368074,-1.2422355310368074
1978-07-06,1.3125,1.3125,1.3125,1.3125,1104000,673813.3333333334,5.660334828544466,5.660334828544466,5.660334828544466
1978-07-07,1.328125,1.328125,1.328125,1.328125,777600,669333.3333333334,1.1904761904761907,1.1904761904761907,1.1904761904761907
1978-07-10,1.351563,1.351563,1.351563,1.351563,339200,641600,1.76474352941177,1.76474352941177,1.76474352941177
1978-07-11,1.375,1.375,1.375,1.375,1475200,674133.3333333334,1.734066410518779,1.734066410518779,1.734066410518779
1978-07-12,1.359375,1.359375,1.359375,1.359375,700800,685653.3333333334,-1.1363636363636365,-1.1363636363636365,-1.1363636363636365
1978-07-13,1.351563,1.351563,1.351563,1.351563,323200,667413.3333333334,-0.5746758620689604,-0.5746758620689604,-0.5746758620689604
1978-07-14,1.367188,1.367188,1.367188,1.367188,201600,666453.3333333334,1.1560689364831682,1.1560689364831682,1.1560689364831682
1978-07-17,1.429688,1.429688,1.429688,1.429688,1248000,698986.6666666666,4.571426899592447,4.571426899592447,4.571426899592447
1978-07-18,1.429688,1.429688,1.429688,1.429688,1075200,723733.3333333334,0,0,0
1978-07-19,1.484375,1.484375,1.484375,1.484375,947200,714560,3.825100301604261,3.825100301604261,3.825100301604261
1978-07-20,1.476563,1.476563,1.476563,1.476563,784000,721493.3333333334,-0.5262821052631534,-0.5262821052631534,-0.5262821052631534
1978-07-21,1.4375,1.4375,1.4375,1.4375,441600,717226.6666666666,-2.6455356120937656,-2.6455356120937656,-2.6455356120937656
1978-07-24,1.4375,1.4375,1.4375,1.4375,646400,727466.6666666666,0,0,0
1978-07-25,1.429688,1.429688,1.429688,1.429688,1161600,740373.3333333334,-0.5434434782608647,-0.5434434782608647,-0.5434434782608647
1978-07-26,1.429688,1.429688,1.429688,1.429688,675200,705493.3333333334,0,0,0
1978-07-27,1.445313,1.445313,1.445313,1.445313,508800,700906.6666666666,1.092895792648466,1.092895792648466,1.092895792648466
1978-07-28,1.445313,1.445313,1.445313,1.445313,304000,688000,0,0,0
1978-07-31,1.4375,1.4375,1.4375,1.4375,192000,672960,-0.5405749481254282,-0.5405749481254282,-0.5405749481254282
1978-08-01,1.46875,1.46875,1.46875,1.46875,390400,637546.6666666666,2.1739130434782608,2.1739130434782608,2.1739130434782608
1978-08-02,1.492188,1.492188,1.492188,1.492188,416000,634666.6666666666,1.5957787234042602,1.5957787234042602,1.5957787234042602
