time,open,high,low,close,Volume,Volume MA,% Return,% Return Wick Highs,% Return Wick Lows
2014-12-01,300,370,300,370,0,NaN,NaN,NaN,NaN
2014-12-02,377,378,377,378,15,NaN,2.1621621621621623,2.1621621621621623,1.891891891891892
2014-12-03,377.9,378,377.01,378,0,NaN,0,0,-0.2619047619047645
2014-12-04,377.1,377.1,377.1,377.1,0,NaN,-0.2380952380952321,-0.2380952380952321,-0.2380952380952321
2014-12-06,378,378,378,378,0,NaN,0.23866348448686742,0.23866348448686742,0.23866348448686742
2014-12-08,375.01,375.01,375,375,0,NaN,-0.7936507936507937,-0.7910052910052936,-0.7936507936507937
2014-12-10,398,398,360.5,360.5,0,NaN,-3.8666666666666663,6.133333333333333,-3.8666666666666663
2014-12-12,379,379,350,350,3,NaN,-2.912621359223301,5.131761442441054,-2.912621359223301
2014-12-18,345,345,340,340,2,NaN,-2.857142857142857,-1.4285714285714288,-2.857142857142857
2015-01-08,360,360,264.81,288.99,0,NaN,-15.002941176470586,5.88235294117647,-22.114705882352943
2015-01-13,260,260,260,260,1,NaN,-10.031488978857404,-10.031488978857404,-10.031488978857404
2015-01-14,200,221,109.87,120,0,NaN,-53.84615384615385,-15,-57.74230769230769
2015-01-15,191.99,224,150,204.22,1,NaN,70.18333333333334,86.66666666666667,25
2015-01-16,210.98,225.5,189,199.46,0,NaN,-2.3308197042405254,10.420135148369411,-7.452747037508566
2015-01-17,210,210,184,184,0,NaN,-7.75092750426151,5.284267522310233,-7.75092750426151
2015-01-19,210,225.51,210,225.51,0,NaN,22.55978260869565,22.55978260869565,14.130434782608697
2015-01-20,215,218,208,218,0,NaN,-3.330229258126021,-3.330229258126021,-7.764622411422993
2015-01-21,219,225.51,219,225.51,0,NaN,3.4449541284403624,3.4449541284403624,0.4587155963302756
2015-01-22,245.5,257.73,216.59,226.32,3,NaN,0.35918584541705556,14.287614739922855,-3.9554786927408934
2015-01-23,230,235,215,235,0,NaN,3.8352774832096177,3.8352774832096177,-5.001767408978434
2015-01-24,215,250.58,215,240,1,NaN,2.127659574468085,6.629787234042558,-8.51063829787234
2015-01-25,248.02,256.26,245.32,254.53,479,NaN,6.054166666666667,6.774999999999996,2.2166666666666632
2015-01-26,262.78,322.72,241.43,274.48,5176,NaN,7.837975877106832,26.79055514084785,-5.146741052135306
